src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.122.251.51,10.3.9.5,59353,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,35999.77493,21889.02574,305.5574659,166.6677087,138.8897572,6,5,373,415,89,54,62.16666667,12.73337696,169,60,83,43.06274492,169,54,71.63636364,32.23288193,1038.958678,120,100,20,2,3599.977493,10007.14302,998.4970093,2691.800058,35999.77493,19000.29182,1998.901367,7199.954987,6431.197356,30994.6537,16001.46294,2002.000809,7748.663425,5118.083073,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,133,4,0,8870.693509,62.16666667,83,0,6,5,373,415,normal
10.122.251.51,10.3.9.5,59354,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,35992.14554,22199.28787,305.6222361,166.7030379,138.9191982,6,5,373,426,89,54,62.16666667,12.73337696,180,60,85.2,47.45692784,180,54,72.63636364,35.26593187,1243.68595,120,100,20,2,3599.214554,10992.05017,999.212265,2902.820396,35992.14554,16000.50926,999.212265,7198.429108,5843.844326,23008.34656,10000.22888,2006.292343,5752.086639,2859.938361,0,0,0,0,1,0,0,0,0,0,0,0.833333333,72.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,144,4,0,11070.01056,62.16666667,85.2,0,6,5,373,426,normal
10.122.251.51,10.122.255.255,138,138,a0:02:a5:91:85:93,ff:ff:ff:ff:ff:ff,17,2024/9/2 17:17,0,0,0,0,0,1,0,243,0,243,243,243,0,0,0,0,0,243,243,243,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,1,0,243,0,normal
10.122.251.51,220.181.38.150,59361,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,84819.55528,5588.333945,94.31787249,47.15893625,47.15893625,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,12117.07933,76814.17465,994.682312,26416.05895,8005.38063,4005.432129,994.682312,2668.46021,1251.993694,83812.95204,77819.82422,1001.358032,27937.65068,35309.62356,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,10.3.9.5,59367,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,38999.79591,19205.22871,282.052758,153.8469589,128.2057991,6,5,370,379,86,54,61.66666667,11.68569876,133,60,75.8,28.6942503,133,54,68.09090909,22.32183825,498.2644628,120,100,20,2,3899.979591,13006.21033,998.7354279,3781.913242,38999.79591,16999.48311,1000.881195,7799.959183,6494.419339,35000.32425,16007.66182,998.7354279,8750.081062,6379.915592,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,97,4,0,4617.599855,61.66666667,75.8,0,6,5,370,379,normal
10.122.251.51,10.3.9.5,59368,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,35007.47681,21052.64553,314.21859,171.3919582,142.8266318,6,5,370,367,86,54,61.66666667,11.68569876,121,60,73.4,23.91317628,121,54,67,19.19753772,368.5454545,120,100,20,2,3500.747681,10998.72589,1000.642776,3170.169195,35007.47681,12999.77303,1985.07309,7001.495361,4606.681394,32993.79349,16000.74768,1000.642776,8248.448372,6016.863797,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67,64240,58,0,0,0,0,0,0,0,0,0,0,85,4,0,5002.046188,61.66666667,73.4,0,6,5,370,367,normal
10.122.251.51,10.3.9.5,59369,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,40362.83493,19250.38222,272.5279337,148.6516002,123.8763335,6,5,370,407,86,54,61.66666667,11.68569876,161,60,81.4,39.86778148,161,54,70.63636364,29.89153948,893.5041322,120,100,20,2,4036.283493,12008.42857,992.5365448,3975.474709,40362.83493,21006.58417,1000.165939,8072.566986,7616.405438,27992.48695,15001.53542,1007.795334,6998.121738,5098.140211,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,125,4,0,9622.081926,61.66666667,81.4,0,6,5,370,407,normal
10.122.251.51,185.199.108.154,59152,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,14417060.85,251.9237477,1.248520776,0.624260388,0.624260388,9,9,2615,1017,1436,54,290.5555556,454.5373988,507,60,113,139.4130553,1436,54,201.7777778,347.7090986,120901.6173,180,180,20,4,848062.4031,12888490.2,992.7749634,3021685.734,14417060.85,12889490.84,999.6891022,1802132.607,4205959.111,14377066.14,12898488.28,1000.642776,1797133.267,4215987.06,0,0,0,0,1,0,0,0,0,0,0,1,201.7777778,64240,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.5555556,113,0,9,9,2615,1017,normal
10.122.251.51,20.205.243.166,59246,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:16,11666816.95,686.4768715,3.342814083,1.971403177,1.371410906,23,16,3297,4712,1436,54,143.3478261,294.4952364,1436,60,294.5,463.7586926,1436,54,205.3589744,380.6696857,144909.4096,460,320,20,3,307021.4987,9920688.391,987.2913361,1591950.098,11666816.95,9924684.048,987.2913361,530309.8614,2064631.52,10441366.91,9921695.471,989.4371033,696091.1274,2466189.788,0,0,0,0,1,0,0,0,0,0,0,0.695652174,205.3589744,64240,70,0,0,0,0,0,0,0,0,0,0,1839,6.5,0,7390.419167,143.3478261,294.5,0,23,16,3297,4712,normal
10.122.251.51,20.205.243.166,59364,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,1586995.125,10625.74153,22.05425805,13.86267649,8.19158156,22,13,3627,13236,1436,54,164.8636364,296.3812495,1436,60,1018.153846,571.9038174,1436,54,481.8,588.8034744,346689.5314,440,260,20,9,46676.3272,752549.1714,991.5828705,135303.0424,1586995.125,753549.099,1007.318497,75571.19642,166105.9495,1570810.556,754549.2649,991.8212891,130900.8797,216615.0296,0,0,0,0,1,0,0,0,0,0,0,0.590909091,481.8,64240,68,0,0,0,0,0,0,0,0,0,0,3497,4,0,698784.2348,164.8636364,1018.153846,0,22,13,3627,13236,normal
10.122.251.51,10.3.9.5,59372,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,59808.01582,11871.31842,167.2016679,83.60083395,83.60083395,5,5,318,392,88,54,63.6,12.98614646,146,60,78.4,33.87978748,146,54,71,26.70205985,713,100,100,20,2,6645.335091,24995.08858,999.4506836,7110.25173,59808.01582,26993.51311,999.4506836,14952.00396,10450.02235,55809.25941,34999.37057,4435.777664,13952.31485,12247.66851,0,0,0,0,1,0,0,0,0,0,0,1,71,64240,58,0,0,0,0,0,0,0,0,0,0,110,4,0,5285.948466,63.6,78.4,0,5,5,318,392,normal
10.122.251.51,10.3.9.5,59373,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,62807.55997,11527.27475,175.1381523,95.52990123,79.60825102,6,5,372,352,88,54,62,12.38278375,106,60,70.4,17.95104454,106,54,65.81818182,15.73541565,247.6033058,120,100,20,2,6280.755997,15998.36349,989.6755219,4669.612548,62807.55997,24994.1349,989.6755219,12561.51199,9122.605239,45817.37518,22863.62648,1047.372818,11454.3438,7898.376232,0,0,0,0,1,0,0,0,0,0,0,0.833333333,65.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,70,4,0,3049.610802,62,70.4,0,6,5,372,352,normal
10.122.251.51,10.3.9.5,59374,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,64818.14384,11786.82317,169.7055693,92.56667415,77.13889512,6,5,372,392,88,54,62,12.38278375,146,60,78.4,33.87978748,146,54,69.45454545,25.924238,672.0661157,120,100,20,2,6481.814384,31000.85258,998.7354279,9363.303788,64818.14384,32001.49536,999.212265,12963.62877,12881.527,32815.93323,20808.69675,998.7354279,8203.983307,7904.319061,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,110,4,0,9161.142131,62,78.4,0,6,5,372,392,normal
10.122.251.51,10.3.9.5,59375,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,39004.32587,19408.10367,282.0200005,153.8290912,128.1909093,6,5,374,383,90,54,62.33333333,13.08519095,137,60,76.6,30.28927203,137,54,68.81818182,23.68282148,560.8760331,120,100,20,2,3900.432587,9999.275208,1000.165939,2585.184318,39004.32587,24000.8831,1000.165939,7800.865173,8328.746982,34012.79449,16999.48311,2998.352051,8503.198624,5588.902767,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,101,4,0,5936.528034,62.33333333,76.6,0,6,5,374,383,normal
10.122.251.51,10.3.9.5,59376,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,42000.29373,17737.97119,261.9029303,142.8561438,119.0467865,6,5,374,371,90,54,62.33333333,13.08519095,125,60,74.2,25.50607771,125,54,67.72727273,20.59166164,424.0165289,120,100,20,2,4200.029373,11000.63324,1000.404358,3735.205739,42000.29373,16999.72153,1007.795334,8400.058746,6183.800159,29999.25613,14998.91281,1001.596451,7499.814034,6099.516176,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,89,4,0,5933.197533,62.33333333,74.2,0,6,5,374,371,normal
10.122.251.51,10.3.9.5,59377,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,39007.42531,20124.3736,281.9975918,153.8168683,128.1807236,6,5,374,411,90,54,62.33333333,13.08519095,165,60,82.2,41.4651661,165,54,71.36363636,31.18937094,972.7768595,120,100,20,2,3900.742531,8006.811142,993.4902191,2167.492674,39007.42531,21013.25989,993.4902191,7801.485062,7115.552374,33999.20464,14008.99887,2990.484238,8499.801159,5501.573691,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.36363636,64240,58,0,0,0,0,0,0,0,0,0,0,129,4,0,6453.160188,62.33333333,82.2,0,6,5,374,411,normal
10.122.251.51,10.3.9.5,59378,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,39649.72496,18940.86279,277.429415,151.3251354,126.1042795,6,5,371,380,87,54,61.83333333,12.033518,134,60,76,29.09295447,134,54,68.27272727,22.65990014,513.4710744,120,100,20,2,3964.972496,8998.394012,1000.404358,2706.217454,39649.72496,19663.33389,1000.404358,7929.944992,6293.717473,33657.07397,15655.99442,1001.358032,8414.268494,6923.311428,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,98,4,0,5444.117931,61.83333333,76,0,6,5,371,380,normal
10.122.251.51,10.3.9.5,59379,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,37648.67783,19628.84337,292.1749351,159.3681464,132.8067887,6,5,371,368,87,54,61.83333333,12.033518,122,60,73.6,24.31131424,122,54,67.18181818,19.54397457,381.9669421,120,100,20,2,3764.867783,8641.958237,1007.795334,2448.878056,37648.67783,23646.83151,1007.795334,7529.735565,8217.798102,33650.87509,14645.57648,3000.497818,8412.718773,5011.18613,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,86,4,0,4525.053868,61.83333333,73.6,0,6,5,371,368,normal
10.122.251.51,10.3.9.5,59380,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,40648.69881,19164.20508,270.6113682,147.6062008,123.0051674,6,5,371,408,87,54,61.83333333,12.033518,162,60,81.6,40.26710817,162,54,70.81818182,30.21383844,912.8760331,120,100,20,2,4064.869881,10997.5338,1000.165939,3281.097164,40648.69881,18514.63318,1140.832901,8129.739761,6489.505039,27650.59471,12655.73502,1993.656158,6912.648678,3807.898522,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,126,4,0,8402.879557,61.83333333,81.6,0,6,5,371,408,normal
10.122.251.51,220.181.38.150,59381,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,664900.5413,712.8885759,12.0318747,6.015937349,6.015937349,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,94985.79162,656901.8364,991.1060333,229401.6819,7998.70491,4993.915558,1009.941101,2666.23497,1694.320555,663899.4217,658907.1751,991.1060333,221299.8072,309437.5773,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,10.3.9.5,59382,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,435904.9797,1727.440692,25.23485739,13.76446767,11.47038972,6,5,371,382,87,54,61.83333333,12.033518,136,60,76.4,29.89046671,136,54,68.45454545,23.18841261,537.7024793,120,100,20,2,43590.49797,385713.5773,999.212265,114169.2612,435904.9797,407900.095,999.212265,87180.99594,160438.2232,432892.0841,397706.9855,3991.365433,108223.021,167204.6023,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,100,4,0,2842.112253,61.83333333,76.4,0,6,5,371,382,normal
10.122.251.51,10.3.9.5,59383,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,428902.626,1727.664871,25.64684693,13.98918924,11.6576577,6,5,371,370,87,54,61.83333333,12.033518,124,60,74,25.10776772,124,54,67.36363636,20.05570754,402.231405,120,100,20,2,42890.2626,396890.8787,1000.881195,118014.6885,428902.626,406891.1076,1000.881195,85780.52521,160591.973,418894.5293,403892.9939,2000.808716,104723.6323,172744.3378,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.36363636,64240,58,0,0,0,0,0,0,0,0,0,0,88,4,0,5866.06621,61.83333333,74,0,6,5,371,370,normal
10.122.251.51,10.3.9.5,59384,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,436892.0326,1787.627015,25.17784528,13.73337015,11.44447513,6,5,371,410,87,54,61.83333333,12.033518,164,60,82,41.06580086,164,54,71,30.76302385,946.3636364,120,100,20,2,43689.20326,320714.4737,1000.404358,93387.86591,436892.0326,349714.2792,3011.226654,87378.40652,132060.3258,405901.6705,392892.8375,1000.404358,101475.4176,168286.1407,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71,64240,58,0,0,0,0,0,0,0,0,0,0,128,4,0,9839.468358,61.83333333,82,0,6,5,371,410,normal
10.122.251.51,10.3.244.215,59387,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,1080690.622,305.3602883,4.626671035,4.626671035,0,5,0,330,0,66,66,66,0,0,0,0,0,66,66,66,0,0,100,0,20,0,270172.6556,499995.7085,27007.34138,174297.2528,1080690.622,499995.7085,27007.34138,270172.6556,174297.2528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,5,0,330,0,normal
10.122.251.51,10.3.9.5,59388,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,21998.64388,34547.58413,500.0308229,272.7440852,227.2867377,6,5,370,390,86,54,61.66666667,11.68569876,144,60,78,33.08171701,144,54,69.09090909,25.26029779,638.0826446,120,100,20,2,2199.864388,4001.617432,998.9738464,1166.000848,21998.64388,9999.990463,999.9275208,4399.728775,3137.298839,19996.40465,9994.745255,998.9738464,4999.101162,3672.654948,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,108,4,0,10798.20815,61.66666667,78,0,6,5,370,390,normal
10.122.251.51,10.3.9.5,59389,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,23993.73055,30007.83887,458.4530938,250.0653239,208.3877699,6,5,370,350,86,54,61.66666667,11.68569876,104,60,70,17.15808847,104,54,65.45454545,15.01734534,225.5206612,120,100,20,2,2399.373055,5000.352859,990.3907776,1199.99464,23993.73055,9009.122849,1995.801926,4798.746109,2484.916666,22001.74332,10993.48068,2001.285553,5500.435829,3497.672034,0,0,0,0,1,0,0,0,0,0,0,0.833333333,65.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,68,4,0,6177.178203,61.66666667,70,0,6,5,370,350,normal
10.122.251.51,10.3.244.215,59390,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,1157588.72,285.0753417,4.319323359,4.319323359,0,5,0,330,0,66,66,66,0,0,0,0,0,66,66,66,0,0,100,0,20,0,289397.1801,602896.9288,25990.24773,213207.1428,1157588.72,602896.9288,25990.24773,289397.1801,213207.1428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,5,0,330,0,normal
10.122.251.51,10.3.9.4,59391,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,162992.7158,5711.911696,67.48767847,36.81146099,30.67621749,6,5,390,541,106,54,65,18.82374387,295,60,108.2,93.42890345,295,54,84.63636364,67.99769077,4623.68595,120,100,20,2,16299.27158,99988.22212,2001.047134,29363.39611,162992.7158,112987.2799,2001.047134,32598.54317,42351.54772,125992.775,107991.6954,2999.305725,31498.19374,44203.17001,0,0,0,0,1,0,0,0,0,0,0,0.833333333,84.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,259,4,0,14388.02596,65,108.2,0,6,5,390,541,normal
10.122.251.51,10.3.9.4,59392,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,163994.0739,5311.167529,67.07559451,36.58668791,30.48890659,6,5,390,481,106,54,65,18.82374387,235,60,96.2,69.438894,235,54,79.18181818,51.2477373,2626.330579,120,100,20,2,16399.40739,101999.5213,999.212265,30179.43181,163994.0739,110998.6305,999.212265,32798.81477,41358.12131,125000,111000.2995,2004.146576,31250,46094.28876,0,0,0,0,1,0,0,0,0,0,0,0.833333333,79.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,199,4,0,14214.58976,65,96.2,0,6,5,390,481,normal
10.122.251.51,10.3.9.4,59393,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,165000.9155,5642.392935,66.66629676,36.3634346,30.30286216,6,5,390,541,106,54,65,18.82374387,295,60,108.2,93.42890345,295,54,84.63636364,67.99769077,4623.68595,120,100,20,2,16500.09155,91008.18634,988.0065918,27977.5715,165000.9155,91008.18634,988.0065918,33000.18311,33038.63123,118000.5074,96000.19455,6006.002426,29500.12684,38402.43645,0,0,0,0,1,0,0,0,0,0,0,0.833333333,84.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,259,4,0,11772.55989,65,108.2,0,6,5,390,541,normal
10.122.251.51,10.3.244.215,59394,85,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,980922.4606,336.4180282,5.097242852,5.097242852,0,5,0,330,0,66,66,66,0,0,0,0,0,66,66,66,0,0,100,0,20,0,245230.6151,603247.1657,6993.770599,246743.5605,980922.4606,603247.1657,6993.770599,245230.6151,246743.5605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,5,0,330,0,normal
10.122.251.51,10.3.9.5,59399,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,46670.9137,16777.04459,235.6928358,128.5597286,107.1331072,6,5,374,409,90,54,62.33333333,13.08519095,163,60,81.8,40.66644809,163,54,71.18181818,30.64405083,939.0578512,120,100,20,2,4667.09137,16673.32649,999.9275208,4627.394675,46670.9137,20667.31453,1003.742218,9334.182739,6832.483857,33680.20058,24680.85289,1000.881195,8420.050144,9573.316074,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,127,4,0,14112.13395,62.33333333,81.8,0,6,5,374,409,normal
10.122.251.51,10.3.9.5,59400,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,43678.04527,18659.25993,251.8427721,137.3687848,114.4739873,6,5,374,441,90,54,62.33333333,13.08519095,195,60,88.2,53.45053788,195,54,74.09090909,39.47025242,1557.900826,120,100,20,2,4367.804527,10998.72589,999.4506836,3833.048355,43678.04527,16001.70135,999.4506836,8735.609055,6443.048043,29668.80798,14666.31889,1006.126404,7417.201996,6003.136179,0,0,0,0,1,0,0,0,0,0,0,0.833333333,74.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,159,4,0,10598.24133,62.33333333,88.2,0,6,5,374,441,normal
10.122.251.51,10.3.9.5,59401,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,48669.09981,17300.50491,226.0160973,123.2815076,102.7345897,6,5,374,468,90,54,62.33333333,13.08519095,222,60,93.6,64.24204231,222,54,76.54545455,47.02874099,2211.702479,120,100,20,2,4866.909981,15993.3567,999.212265,4967.043521,48669.09981,17655.1342,999.6891022,9733.819962,7388.949548,30678.03383,16000.9861,999.212265,7669.508457,6771.699178,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,186,4,0,10332.0294,62.33333333,93.6,0,6,5,374,468,normal
10.122.251.51,10.3.9.5,59402,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,204925.7755,3728.179132,53.6779718,29.27889371,24.39907809,6,5,372,392,88,54,62,12.38278375,146,60,78.4,33.87978748,146,54,69.45454545,25.924238,672.0661157,120,100,20,2,20492.57755,165919.7807,1008.033752,48548.02857,204925.7755,178919.3153,1968.622208,40985.15511,69009.4718,198491.0965,178981.0658,1008.033752,49622.77412,74936.4847,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,110,4,0,5638.125405,62,78.4,0,6,5,372,392,normal
10.122.251.51,10.3.9.5,59403,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,204945.8027,3532.641267,53.67272643,29.2760326,24.39669383,6,5,372,352,88,54,62,12.38278375,106,60,70.4,17.95104454,106,54,65.81818182,15.73541565,247.6033058,120,100,20,2,20494.58027,159007.7877,989.1986847,46326.99608,204945.8027,178003.5496,1923.561096,40989.16054,68553.25117,200014.1144,173007.7267,989.1986847,50003.52859,71470.25673,0,0,0,0,1,0,0,0,0,0,0,0.833333333,65.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,70,4,0,2591.979377,62,70.4,0,6,5,372,352,normal
10.122.251.51,10.3.9.5,59404,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,200441.5989,3811.584044,54.87882785,29.9339061,24.94492175,6,5,372,392,88,54,62,12.38278375,146,60,78.4,33.87978748,146,54,69.45454545,25.924238,672.0661157,120,100,20,2,20044.15989,151988.9832,999.212265,44279.43316,200441.5989,151988.9832,2016.782761,40088.31978,56325.88257,180504.3221,166996.2406,1004.695892,45126.08051,70399.90614,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,110,4,0,8143.273382,62,78.4,0,6,5,372,392,normal
10.122.251.51,10.3.9.5,59405,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,207950.592,3481.596243,52.89718049,28.85300754,24.04417295,6,5,372,352,88,54,62,12.38278375,106,60,70.4,17.95104454,106,54,65.81818182,15.73541565,247.6033058,120,100,20,2,20795.0592,144020.5574,1518.249512,41487.31783,207950.592,144020.5574,4029.035568,41590.11841,51875.13157,187015.295,167996.4066,3000.020981,46753.82376,70043.72869,0,0,0,0,1,0,0,0,0,0,0,0.833333333,65.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,70,4,0,3680.551579,62,70.4,0,6,5,372,352,normal
10.122.251.51,220.181.38.150,59407,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,25999.78447,18230.92036,307.6948584,153.8474292,153.8474292,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,3714.254924,18001.07956,0,5873.415285,7998.70491,4999.160767,992.0597076,2666.23497,1700.917189,25999.78447,19999.98093,1000.404358,8666.594823,8178.517402,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,10.3.9.5,59411,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:17,47000.88501,16255.01307,234.0381463,127.6571707,106.3809756,6,5,372,392,88,54,62,12.38278375,146,60,78.4,33.87978748,146,54,69.45454545,25.924238,672.0661157,120,100,20,2,4700.088501,14000.4158,990.6291962,4290.476339,47000.88501,22010.32639,990.6291962,9400.177002,7714.648719,40008.54492,19999.74251,2001.047134,10002.13623,7714.33304,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,110,4,0,5497.580401,62,78.4,0,6,5,372,392,normal
